,Outdoor Drybulb Temperature [C],Outdoor Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Outdoor Relative Humidity [%],12h Prediction Outdoor Relative Humidity [%],24h Prediction Outdoor Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
188,16.544999999999998,73.0,0.0,0.0,14.83,15.015,15.899999999999999,87.18,81.12,73.02,0.0,85.07,0.0,0.0,4.84,0.0
189,16.195,76.75,0.0,0.0,14.42,15.03,15.14,89.74,82.63,75.41,0.0,158.93,0.0,0.0,10.27,0.0
190,15.879999999999999,78.38,0.0,0.0,14.439999999999998,15.864999999999998,15.314999999999998,88.47,75.0,71.5,0.0,173.42,0.0,0.0,3.94,0.0
191,15.544999999999998,81.75,0.0,0.0,14.27,15.815,15.17,87.01,75.14,74.23,0.0,135.96,0.0,0.0,111.19,0.0
192,15.259999999999998,85.88,0.0,0.0,13.995,16.515,15.08,90.42,71.58,79.64,0.0,212.21,0.0,0.0,472.99,0.0
193,14.974999999999998,88.88,0.0,0.0,14.32,17.15,14.909999999999998,89.51,68.29,87.27,37.07,263.09,0.0,25.95,188.65,0.0
194,14.68,89.38,0.0,0.0,14.849999999999998,17.73,14.37,83.12,63.72,94.54,83.16,226.24,0.0,4.73,156.69,0.0
195,14.469999999999999,89.0,0.0,0.0,15.105,17.169999999999998,14.765,81.75,66.19,88.68,160.69,123.97,0.0,10.39,136.99,0.0
196,14.32,90.25,0.0,0.0,15.739999999999998,17.07,14.54,76.38,64.02,88.56,170.46,58.08,0.0,3.88,189.29,0.0
197,14.17,88.5,0.0,0.0,15.79,16.349999999999998,14.469999999999999,75.45,69.51,90.88,135.42,0.0,0.0,110.75,0.0,0.0
198,14.055,89.5,0.0,0.0,16.5,16.119999999999997,14.78,71.73,71.69,86.03,211.76,0.0,0.0,472.0,0.0,0.0
199,14.39,88.5,37.5,26.25,17.16,16.044999999999998,15.145,68.2,72.43,82.82,263.42,0.0,8.73,188.88,0.0,0.0
200,14.709999999999999,85.12,81.25,4.62,17.555,15.919999999999998,14.774999999999999,65.36,72.82,87.83,220.96,0.0,23.33,153.03,0.0,0.0
201,15.17,80.88,162.44,10.5,17.259999999999998,15.45,15.844999999999999,65.35,72.33,75.54,125.64,0.0,49.1,138.84,0.0,0.0
202,15.634999999999998,77.75,167.5,3.81,17.055,15.445,16.005,64.14,70.19,76.36,57.98,0.0,70.63,188.95,0.0,0.0
203,15.764999999999999,75.75,134.88,110.31,16.485,15.284999999999998,15.14,68.19,73.06,89.05,0.0,0.0,69.4,0.0,0.0,0.0
204,16.485,71.88,211.31,471.0,16.21,15.149999999999999,16.57,70.78,78.82,66.28,0.0,0.0,119.0,0.0,0.0,81.58
205,17.165,68.12,263.75,189.12,16.085,14.959999999999999,16.235,72.03,86.63,69.37,0.0,0.0,206.23,0.0,0.0,353.76
206,17.41,67.0,215.69,149.38,15.93,14.67,17.03,72.72,90.83,65.94,0.0,0.0,148.16,0.0,0.0,389.94
207,17.34,64.5,127.31,140.69,15.605,14.899999999999999,18.31,70.79,87.03,57.93,0.0,0.0,107.41,0.0,0.0,389.74
208,17.044999999999998,64.25,57.88,188.62,15.515,14.795,18.455,69.54,85.53,55.96,0.0,0.0,44.36,0.0,0.0,274.96
209,16.605,66.88,0.0,0.0,15.34,14.754999999999999,16.99,72.47,87.5,70.44,0.0,0.0,0.0,0.0,0.0,0.0
210,16.29,69.88,0.0,0.0,15.189999999999998,14.884999999999998,17.405,78.41,84.76,63.03,0.0,0.0,0.0,0.0,0.0,0.0
211,16.119999999999997,71.62,0.0,0.0,14.99,15.099999999999998,16.74,86.32,83.35,66.98,0.0,8.67,0.0,0.0,0.0,0.0
212,15.94,72.62,0.0,0.0,14.814999999999998,14.999999999999998,17.32,88.97,85.17,61.17,0.0,24.13,0.0,0.0,0.0,0.0
213,15.739999999999998,69.25,0.0,0.0,14.964999999999998,15.61,15.86,86.21,78.27,74.37,0.0,47.55,0.0,0.0,0.0,0.0
214,15.57,68.88,0.0,0.0,14.924999999999999,15.805,16.169999999999998,84.02,78.68,70.16,0.0,68.72,0.0,0.0,0.0,0.0
215,15.39,71.88,0.0,0.0,14.895,15.485,16.259999999999998,85.81,85.02,70.4,0.0,73.23,0.0,0.0,0.0,0.0
216,15.219999999999999,78.0,0.0,0.0,14.939999999999998,16.255,15.829999999999998,84.13,69.58,76.56,0.0,114.06,0.0,0.0,78.2,0.0
217,15.009999999999998,86.0,0.0,0.0,15.08,16.474999999999998,15.115,83.62,67.12,85.3,8.65,213.89,0.0,0.0,366.91,0.0
218,14.945,87.12,0.0,0.0,15.115,17.27,14.659999999999998,83.83,63.84,88.81,24.54,153.55,0.0,0.0,404.13,0.0
219,15.024999999999999,85.38,0.0,0.0,15.489999999999998,18.064999999999998,14.945,79.63,60.09,84.86,46.78,103.93,0.0,0.0,377.09,0.0
220,15.034999999999998,82.5,0.0,0.0,15.704999999999998,18.125,14.094999999999999,79.84,58.85,96.58,67.77,42.46,0.0,0.0,263.17,0.0
221,15.015,84.12,0.0,0.0,15.66,17.265,14.209999999999999,83.01,67.91,95.13,75.15,0.0,0.0,0.0,0.0,0.0
222,14.985,83.5,0.0,0.0,16.095,17.305,14.02,71.23,63.95,99.52,111.59,0.0,0.0,76.5,0.0,0.0
223,15.059999999999999,83.88,8.62,0.0,16.595,16.855,14.57,66.0,65.93,95.57,217.73,0.0,40.84,373.48,0.0,67.87
224,15.209999999999999,82.5,24.94,0.0,17.39,17.005,16.22,62.8,64.21,80.54,156.25,0.0,117.58,411.22,0.0,419.95
225,15.39,81.0,46.0,0.0,17.945,16.185,16.59,61.17,71.18,77.78,102.18,0.0,133.23,370.77,0.0,529.55
226,15.62,81.0,66.81,0.0,17.96,16.215,18.13,60.3,69.71,59.39,41.51,0.0,191.83,257.28,0.0,494.52
227,15.809999999999999,81.0,77.06,0.0,17.4,16.13,18.799999999999997,66.65,71.76,50.52,0.0,0.0,181.28,0.0,0.0,550.05
228,15.959999999999999,72.88,109.12,74.81,17.255,15.759999999999998,19.259999999999998,64.42,77.34,46.19,0.0,0.0,185.75,0.0,0.0,500.37
229,16.7,64.88,221.56,380.06,16.91,15.235,20.415,65.4,83.9,40.2,0.0,0.0,256.32,0.0,0.0,331.16
230,17.49,61.75,158.94,418.31,16.845,14.834999999999999,19.905,65.73,86.71,42.75,0.0,0.0,163.23,0.0,0.0,391.8
231,17.84,62.25,100.44,364.44,16.349999999999998,14.839999999999998,20.045,69.59,86.18,40.82,0.0,0.0,98.78,0.0,0.0,417.51
232,17.82,61.75,40.56,251.38,16.24,14.339999999999998,18.674999999999997,69.48,93.42,49.23,0.0,0.0,40.85,0.0,0.0,193.47
233,17.515,65.38,0.0,0.0,16.064999999999998,14.32,18.799999999999997,72.44,93.69,48.6,0.0,0.0,0.0,0.0,0.0,0.0
234,17.21,64.88,0.0,0.0,15.724999999999998,14.17,17.82,77.73,97.51,61.36,0.0,0.0,0.0,0.0,0.0,0.0
235,16.96,64.88,0.0,0.0,15.295,14.54,17.619999999999997,83.2,95.98,63.75,0.0,40.67,0.0,0.0,67.59,0.0
236,16.71,67.25,0.0,0.0,14.92,15.884999999999998,16.715,85.67,84.83,70.53,0.0,112.41,0.0,0.0,401.51,0.0
237,16.49,68.0,0.0,0.0,14.784999999999998,16.814999999999998,16.28,86.84,75.45,72.66,0.0,137.77,0.0,0.0,547.58,0.0
238,16.259999999999998,69.25,0.0,0.0,14.464999999999998,18.145,15.195,91.83,59.25,80.71,0.0,192.26,0.0,0.0,495.64,0.0
239,16.009999999999998,73.12,0.0,0.0,14.374999999999998,18.924999999999997,14.745,92.97,49.64,82.85,0.0,184.7,0.0,0.0,560.43,0.0
240,15.695,78.12,0.0,0.0,14.24,19.509999999999998,14.939999999999998,96.51,44.66,78.4,0.0,192.88,0.0,0.0,519.56,0.0
241,15.344999999999999,82.5,0.0,0.0,14.53,20.215,14.049999999999999,96.18,41.41,86.97,40.58,249.44,0.0,67.45,322.27,0.0
242,14.995,84.62,0.0,0.0,15.715,19.985,13.42,86.97,42.25,88.64,109.83,165.24,0.0,392.28,396.62,0.0
243,14.74,87.5,0.0,0.0,16.924999999999997,19.924999999999997,12.86,74.29,41.54,91.65,140.04,97.17,0.0,556.6,410.69,0.0
244,14.57,90.25,0.0,0.0,18.155,18.965,12.24,59.19,47.36,97.81,192.47,42.68,0.0,496.19,202.11,0.0
245,14.42,92.25,0.0,0.0,18.99,18.61,11.754999999999999,49.19,49.99,100.0,186.41,0.0,0.0,565.62,0.0,0.0
246,14.305,95.5,0.0,0.0,19.634999999999998,17.81,11.705,43.89,61.43,96.55,196.44,0.0,0.0,529.15,0.0,0.0
247,14.515,96.38,40.5,67.31,20.115,17.439999999999998,12.03,42.02,65.5,89.49,246.0,0.0,41.45,317.83,0.0,76.93
248,15.57,89.12,107.25,383.06,20.03,16.72,12.48,42.0,70.51,81.11,166.25,0.0,100.67,399.03,0.0,434.38
249,17.02,73.12,142.31,565.62,19.865,16.224999999999998,12.83,41.89,73.27,75.53,96.37,0.0,98.69,407.29,0.0,670.4
250,18.16,59.12,192.69,496.75,19.105,15.43,13.615,46.43,78.17,63.6,43.59,0.0,136.1,206.43,0.0,808.54
251,19.044999999999998,48.75,188.12,570.81,18.515,14.939999999999998,15.004999999999999,50.68,80.67,51.33,0.0,0.0,195.33,0.0,0.0,771.73
252,19.74,43.12,200.0,538.75,17.81,14.765,15.134999999999998,61.46,80.45,50.48,0.0,0.0,288.26,0.0,0.0,311.39
253,20.03,42.62,242.56,313.38,17.349999999999998,14.045,15.17,66.38,87.04,50.54,0.0,0.0,260.58,0.0,0.0,83.93
254,20.064999999999998,41.75,167.25,401.44,16.72,13.429999999999998,14.365,70.51,88.51,57.51,0.0,0.0,160.87,0.0,0.0,7.82
255,19.814999999999998,42.25,95.56,403.88,16.195,12.929999999999998,14.27,73.58,90.76,56.54,0.0,0.0,113.88,0.0,0.0,5.79
256,19.23,45.5,44.5,210.75,15.549999999999999,12.45,12.814999999999998,76.89,95.03,71.69,0.0,0.0,26.14,0.0,0.0,0.41
257,18.435,51.38,0.0,0.0,15.034999999999998,12.049999999999999,12.04,79.59,96.93,78.66,0.0,0.0,1.52,0.0,0.0,0.0
258,17.805,61.5,0.0,0.0,14.68,11.889999999999999,12.28,81.47,94.15,74.13,0.0,0.0,0.0,0.0,0.0,0.0
259,17.27,67.25,0.0,0.0,14.045,12.044999999999998,11.879999999999999,87.08,89.31,79.33,0.0,41.53,0.0,0.0,77.09,0.0
260,16.72,70.5,0.0,0.0,13.434999999999999,12.535,12.48,88.44,80.5,73.99,0.0,101.46,0.0,0.0,437.78,0.0
261,16.169999999999998,73.88,0.0,0.0,12.964999999999998,13.075,11.155,90.32,73.07,89.05,0.0,102.38,0.0,0.0,695.42,0.0
262,15.649999999999999,75.62,0.0,0.0,12.554999999999998,13.834999999999999,11.714999999999998,93.64,61.74,77.96,0.0,140.61,0.0,0.0,835.33,0.0
263,15.12,78.5,0.0,0.0,12.2,14.809999999999999,10.87,94.96,52.85,89.84,0.0,190.13,0.0,0.0,751.21,0.0
264,14.605,82.5,0.0,0.0,11.98,14.985,10.564999999999998,92.95,51.62,94.59,0.0,282.32,0.0,0.0,304.98,0.0
265,14.04,87.12,0.0,0.0,12.054999999999998,14.915,11.474999999999998,89.21,52.52,81.25,41.58,251.76,0.0,77.17,81.09,0.0
266,13.439999999999998,88.38,0.0,0.0,12.559999999999999,14.305,11.754999999999999,80.19,58.0,76.73,101.86,159.53,0.0,439.49,7.76,0.0
267,12.995,89.88,0.0,0.0,13.195,13.999999999999998,11.655,71.85,58.89,74.05,104.22,109.82,0.0,707.93,5.59,0.0
268,12.645,92.25,0.0,0.0,13.939999999999998,13.025,12.009999999999998,60.81,69.66,66.91,142.87,26.97,0.0,848.73,0.43,0.0
269,12.325,93.0,0.0,0.0,14.709999999999999,12.384999999999998,11.754999999999999,53.62,75.14,64.44,187.54,1.61,0.0,740.95,0.0,0.0
270,12.059999999999999,91.75,0.0,0.0,14.909999999999998,12.32,11.79,52.18,73.69,62.57,279.35,0.0,0.0,301.77,0.0,0.0
271,12.059999999999999,89.12,41.62,77.25,14.79,11.98,12.504999999999999,53.51,78.22,55.68,247.35,0.0,43.37,79.67,0.0,43.17
272,12.584999999999999,79.88,102.25,441.19,14.274999999999999,12.129999999999999,13.445,58.25,78.06,50.55,158.86,0.0,137.89,7.72,0.0,197.72
273,13.299999999999999,70.62,106.06,720.44,13.865,11.365,13.795,60.07,86.53,48.78,107.78,0.0,203.99,5.48,0.0,144.98
274,14.034999999999998,59.88,145.12,862.12,13.129999999999999,11.485,14.93,68.64,80.67,42.33,27.39,0.0,259.32,0.43,0.0,165.57
275,14.624999999999998,54.38,184.94,730.69,12.559999999999999,10.94,16.445,73.38,88.92,36.76,1.65,0.0,291.52,0.0,0.0,219.05
276,14.844999999999999,52.75,276.38,298.56,12.339999999999998,10.78,17.88,73.47,91.85,30.78,0.0,0.0,314.44,0.0,0.0,296.12
277,14.68,54.5,242.94,78.25,12.03,11.299999999999999,17.4,77.67,83.38,33.24,0.0,0.0,231.79,0.0,0.0,295.83
278,14.249999999999998,58.5,158.19,7.69,11.959999999999999,11.525,17.645,80.09,79.42,33.1,0.0,0.0,176.12,0.0,0.0,289.79
279,13.749999999999998,61.25,105.75,5.38,11.469999999999999,11.54,18.365,85.26,75.33,31.99,0.0,0.0,150.78,0.0,0.0,173.78
280,13.219999999999999,67.62,27.81,0.44,11.374999999999998,11.759999999999998,17.22,82.02,69.52,38.66,0.0,0.0,57.89,0.0,0.0,75.11
281,12.705,71.62,1.69,0.0,10.98,11.669999999999998,16.439999999999998,88.46,65.22,44.83,0.0,0.0,4.02,0.0,0.0,5.4
282,12.36,73.25,0.0,0.0,10.889999999999999,11.735,16.005,90.49,63.09,55.29,0.0,0.0,0.0,0.0,0.0,0.0
283,12.075,77.12,0.0,0.0,11.214999999999998,12.24,15.875,84.44,57.96,59.65,0.0,41.84,0.0,0.0,41.64,0.0
284,11.809999999999999,82.12,0.0,0.0,11.41,13.284999999999998,15.82,80.77,51.78,61.18,0.0,134.85,0.0,0.0,193.36,0.0
285,11.559999999999999,84.0,0.0,0.0,11.48,14.145,16.45,75.98,46.58,59.29,0.0,215.21,0.0,0.0,152.96,0.0
286,11.275,83.38,0.0,0.0,11.634999999999998,15.274999999999999,16.349999999999998,70.82,40.42,60.89,0.0,273.66,0.0,0.0,174.72,0.0
287,11.009999999999998,88.0,0.0,0.0,11.629999999999999,16.48,15.905,65.61,36.57,68.18,0.0,293.07,0.0,0.0,220.22,0.0
288,10.98,89.12,0.0,0.0,11.705,17.54,15.059999999999999,63.36,32.45,75.23,0.0,300.41,0.0,0.0,282.9,0.0
289,11.139999999999999,85.5,0.0,0.0,12.11,17.564999999999998,15.79,59.11,32.49,69.7,41.08,237.49,0.0,40.88,303.1,0.0
290,11.309999999999999,82.12,0.0,0.0,13.205,17.81,15.299999999999999,52.39,32.36,77.51,133.33,180.43,0.0,191.18,296.9,0.0
291,11.429999999999998,76.62,0.0,0.0,14.314999999999998,18.055,14.49,45.48,33.56,89.14,220.83,144.61,0.0,156.95,166.67,0.0
292,11.525,72.12,0.0,0.0,15.45,17.2,13.86,39.46,38.77,99.12,280.83,57.72,0.0,179.3,74.9,0.0
293,11.594999999999999,66.0,0.0,0.0,16.5,16.424999999999997,13.834999999999999,36.48,44.91,100.0,293.85,4.01,0.0,220.8,5.39,0.0
294,11.679999999999998,63.62,0.0,0.0,17.365,16.03,14.405,33.28,55.08,98.69,293.4,0.0,0.0,276.3,0.0,0.0
295,11.995,60.25,40.31,40.12,17.645,15.915,13.964999999999998,32.12,59.33,100.0,240.34,0.0,22.24,306.74,0.0,0.0
296,13.134999999999998,53.0,131.81,189.0,17.89,15.84,15.124999999999998,31.99,61.03,93.96,182.59,0.0,95.01,300.45,0.0,0.0
297,14.464999999999998,44.38,226.44,160.94,17.9,16.105,14.839999999999998,34.34,62.52,99.08,141.52,0.0,141.13,163.11,0.0,1.05
298,15.599999999999998,38.5,288.0,183.88,17.189999999999998,16.015,16.099999999999998,38.82,64.13,81.35,57.64,0.0,208.93,74.8,0.0,5.61
299,16.515,36.38,294.62,221.38,16.419999999999998,15.75,15.445,44.96,69.78,88.92,4.0,0.0,179.18,5.39,0.0,3.12
300,17.22,34.12,286.38,269.69,16.044999999999998,15.24,16.549999999999997,54.98,73.37,70.69,0.0,0.0,176.99,0.0,0.0,0.27
301,17.715,31.75,243.19,310.38,15.934999999999999,15.465,15.86,59.16,73.29,74.62,0.0,0.0,133.1,0.0,0.0,0.0
302,17.96,31.62,184.75,304.0,15.849999999999998,15.049999999999999,15.64,60.95,80.51,76.85,0.0,0.0,98.26,0.0,0.0,0.0
303,17.765,35.12,138.44,159.56,15.93,14.384999999999998,15.465,64.13,90.51,77.29,0.0,0.0,39.89,0.0,0.0,0.0
304,17.18,38.88,57.56,74.69,15.844999999999999,14.045,15.86,65.76,96.62,77.58,0.0,0.0,19.92,0.0,0.0,0.0
305,16.415,45.0,4.0,5.38,15.669999999999998,14.149999999999999,15.724999999999998,70.58,100.0,78.4,0.0,0.0,1.64,0.0,0.0,0.0
306,16.055,54.88,0.0,0.0,15.329999999999998,14.43,14.959999999999999,72.43,98.35,86.32,0.0,0.0,0.0,0.0,0.0,0.0
307,15.95,59.0,0.0,0.0,15.299999999999999,14.249999999999998,14.43,75.08,100.0,91.7,0.0,23.22,0.0,0.0,0.0,0.0
308,15.855,60.88,0.0,0.0,14.924999999999999,14.98,14.555,82.0,95.98,87.23,0.0,93.13,0.0,0.0,0.0,0.0
309,15.785,65.75,0.0,0.0,14.334999999999999,15.045,14.299999999999999,91.2,96.35,88.66,0.0,145.51,0.0,0.0,1.09,0.0
310,15.7,67.38,0.0,0.0,14.14,15.864999999999998,14.485,95.37,84.3,83.3,0.0,202.31,0.0,0.0,5.43,0.0
311,15.605,71.38,0.0,0.0,14.305,15.715,14.07,98.28,85.71,83.44,0.0,186.74,0.0,0.0,3.25,0.0
312,15.41,71.5,0.0,0.0,14.445,16.33,13.374999999999998,98.17,73.03,92.9,0.0,171.8,0.0,0.0,0.26,0.0
313,15.159999999999998,76.88,0.0,0.0,14.39,16.015,12.655,99.97,73.0,99.75,23.7,136.27,0.0,0.0,0.0,0.0
314,14.814999999999998,83.5,0.0,0.0,14.905,15.899999999999999,12.799999999999999,96.99,74.24,89.89,92.19,102.13,0.0,0.0,0.0,0.0
315,14.29,91.88,0.0,0.0,15.145,15.719999999999999,12.809999999999999,94.99,74.65,87.63,147.69,41.48,0.0,1.1,0.0,0.0
316,14.219999999999999,94.12,0.0,0.0,15.745,15.75,12.105,85.77,78.85,93.91,199.0,19.62,0.0,5.34,0.0,0.0
317,14.439999999999998,96.12,0.0,0.0,15.855,15.549999999999999,12.049999999999999,84.11,80.45,86.82,190.53,1.6,0.0,3.31,0.0,0.0
318,14.455,98.0,0.0,0.0,16.224999999999998,15.08,11.624999999999998,74.21,84.91,88.47,169.21,0.0,0.0,0.25,0.0,0.0
319,14.509999999999998,98.0,24.19,0.0,16.095,14.705,11.959999999999999,72.19,88.35,85.23,137.86,0.0,39.52,0.0,0.0,84.73
320,14.844999999999999,98.0,91.25,0.0,16.025,14.62,12.254999999999999,72.93,86.42,85.95,104.06,0.0,90.67,0.0,0.0,433.51
321,15.235,93.62,149.88,1.12,15.849999999999998,14.355,13.95,73.32,87.96,70.75,42.27,0.0,87.66,0.0,0.0,714.33
322,15.645,87.25,195.69,5.25,15.695,14.299999999999999,15.145,79.48,85.65,61.37,19.46,0.0,98.49,0.0,0.0,812.64
323,15.969999999999999,82.5,194.31,3.38,15.465,13.959999999999999,15.899999999999999,81.48,84.78,53.22,1.58,0.0,97.65,0.0,0.0,853.63
324,16.13,75.38,166.62,0.25,15.14,13.464999999999998,16.31,84.21,91.76,50.28,0.0,0.0,96.96,0.0,0.0,826.98
325,16.165,71.38,139.44,0.0,14.839999999999998,12.92,16.14,86.68,96.25,52.91,0.0,0.0,73.65,0.0,0.0,773.47
326,16.134999999999998,71.62,106.0,0.0,14.649999999999999,12.765,16.735,86.02,90.32,49.55,0.0,0.0,64.3,0.0,0.0,805.98
327,15.959999999999999,72.0,43.06,0.0,14.384999999999998,12.599999999999998,16.564999999999998,87.6,90.37,51.9,0.0,0.0,51.41,0.0,0.0,729.0
328,15.645,80.12,19.31,0.0,14.205,12.129999999999999,16.125,86.82,93.51,56.54,0.0,0.0,32.53,0.0,0.0,481.74
329,15.39,82.5,1.56,0.0,13.905,11.995,14.674999999999999,85.45,87.53,70.78,0.0,0.0,2.36,0.0,0.0,32.76
330,15.189999999999998,83.5,0.0,0.0,13.504999999999999,11.7,15.045,91.19,87.55,70.72,0.0,0.0,0.0,0.0,0.0,0.0
331,14.959999999999999,85.0,0.0,0.0,13.049999999999999,11.915,13.695,94.5,85.8,85.9,0.0,39.26,0.0,0.0,84.18,0.0
332,14.68,85.62,0.0,0.0,12.749999999999998,12.525,13.259999999999998,90.53,82.85,86.76,0.0,94.49,0.0,0.0,451.78,0.0
333,14.409999999999998,87.25,0.0,0.0,12.499999999999998,13.969999999999999,13.82,91.75,70.56,76.61,0.0,87.89,0.0,0.0,716.2,0.0
334,14.124999999999998,88.0,0.0,0.0,12.145,15.075,12.79,93.32,61.99,89.08,0.0,97.53,0.0,0.0,804.67,0.0
335,13.86,86.12,0.0,0.0,11.964999999999998,15.864999999999998,12.754999999999999,87.89,53.48,88.39,0.0,97.17,0.0,0.0,849.44,0.0
336,13.545,90.62,0.0,0.0,11.74,16.369999999999997,11.74,87.08,49.83,100.0,0.0,97.85,0.0,0.0,834.62,0.0
337,13.165,92.75,0.0,0.0,11.889999999999999,16.465,12.224999999999998,86.09,50.64,88.87,39.13,77.45,0.0,83.9,813.39,0.0
338,12.735,90.75,0.0,0.0,12.665,16.805,12.165,81.3,49.09,86.07,96.4,64.93,0.0,460.92,813.87,0.0
339,12.41,93.12,0.0,0.0,13.974999999999998,16.59,12.169999999999998,70.47,51.7,83.09,88.01,51.61,0.0,717.13,731.84,0.0
340,12.16,93.12,0.0,0.0,15.04,16.075,11.525,62.31,56.96,92.3,97.04,32.3,0.0,800.68,478.25,0.0
341,11.94,88.25,0.0,0.0,15.849999999999998,14.95,11.53,53.62,68.2,93.12,96.93,2.46,0.0,847.34,34.16,0.0
342,11.77,86.62,0.0,0.0,16.405,14.805,10.959999999999999,49.6,73.3,100.0,98.3,0.0,0.0,838.43,0.0,0.0
343,11.87,86.38,39.0,83.62,16.63,13.92,11.849999999999998,49.51,83.26,93.73,79.35,0.0,38.91,833.35,0.0,96.7
344,12.78,79.75,98.31,470.06,16.835,13.48,13.084999999999999,48.85,84.19,85.12,65.25,0.0,88.1,817.81,0.0,534.85
345,13.985,70.38,88.12,718.06,16.605,13.515,14.43,51.6,80.24,69.32,51.71,0.0,56.24,733.27,0.0,771.85
346,15.009999999999998,62.62,96.56,796.69,16.044999999999998,12.804999999999998,16.224999999999998,57.17,88.91,49.42,32.18,0.0,65.45,476.5,0.0,869.91
347,15.834999999999999,53.75,96.69,845.25,15.084999999999999,12.565,17.055,66.91,90.95,42.75,2.51,0.0,67.35,34.86,0.0,838.45
348,16.43,49.38,98.75,842.25,14.684999999999999,11.94,19.155,74.59,97.67,31.33,0.0,0.0,81.83,0.0,0.0,1002.72
349,16.77,48.38,81.25,853.31,14.034999999999998,12.11,18.645,81.94,90.38,34.54,0.0,0.0,64.1,0.0,0.0,839.39
350,16.865,48.62,65.56,821.75,13.589999999999998,12.009999999999998,19.9,82.9,88.04,29.14,0.0,0.0,62.43,0.0,0.0,942.15
351,16.615,51.5,51.81,734.69,13.365,11.969999999999999,18.849999999999998,82.06,85.6,34.8,0.0,0.0,49.62,0.0,0.0,733.71
352,16.025,57.38,32.06,474.75,12.809999999999999,11.634999999999998,17.97,88.83,90.9,40.02,0.0,0.0,29.75,0.0,0.0,468.48
353,15.205,65.62,2.56,35.56,12.464999999999998,11.61,16.845,92.22,92.06,48.09,0.0,0.0,2.33,0.0,0.0,34.46
354,14.584999999999999,75.88,0.0,0.0,12.035,11.309999999999999,16.715,96.33,98.82,54.73,0.0,0.0,0.0,0.0,0.0,0.0
355,14.134999999999998,80.62,0.0,0.0,12.054999999999998,11.855,15.75,91.13,93.61,67.9,0.0,38.95,0.0,0.0,96.82,0.0
356,13.684999999999999,81.62,0.0,0.0,11.934999999999999,13.159999999999998,15.855,89.02,84.18,66.73,0.0,89.11,0.0,0.0,540.99,0.0
357,13.235,83.88,0.0,0.0,11.87,14.709999999999999,15.309999999999999,86.86,66.79,69.17,0.0,58.65,0.0,0.0,804.92,0.0
358,12.814999999999998,88.75,0.0,0.0,11.69,16.335,15.709999999999999,90.2,48.65,62.3,0.0,66.53,0.0,0.0,884.33,0.0
359,12.384999999999998,93.5,0.0,0.0,11.65,17.365,15.034999999999998,91.53,41.0,69.69,0.0,70.65,0.0,0.0,879.45,0.0
360,12.12,95.0,0.0,0.0,11.485,18.835,14.95,96.47,32.91,68.48,0.0,78.39,0.0,0.0,960.48,0.0
361,12.004999999999999,91.88,0.0,0.0,11.86,18.88,14.129999999999999,93.56,33.46,72.75,38.98,66.39,0.0,96.88,869.44,0.0
362,11.87,90.0,0.0,0.0,13.2,19.585,14.349999999999998,83.72,30.57,69.72,89.61,59.87,0.0,544.05,903.51,0.0
363,11.785,88.12,0.0,0.0,14.844999999999999,18.945,14.379999999999999,65.52,34.34,68.84,59.86,50.31,0.0,821.46,743.91,0.0
364,11.735,89.5,0.0,0.0,16.39,18.145,14.235,48.26,39.07,72.38,67.08,30.53,0.0,891.54,480.74,0.0
365,11.684999999999999,91.0,0.0,0.0,17.52,17.085,13.67,40.12,46.54,84.98,72.29,2.41,0.0,899.94,35.73,0.0
366,11.634999999999998,94.12,0.0,0.0,18.674999999999997,16.705,13.325,33.71,54.81,92.62,76.66,0.0,0.0,939.37,0.0,0.0
367,11.865,93.5,39.0,96.94,18.994999999999997,16.08,13.265,32.92,65.01,96.39,67.54,0.0,36.76,884.47,0.0,85.24
368,13.235,83.25,90.12,547.12,19.43,15.969999999999999,15.17,31.29,65.68,78.45,58.59,0.0,96.98,884.2,0.0,524.87
369,14.964999999999998,64.25,61.06,838.0,18.994999999999997,15.535,17.235,34.11,67.09,57.49,50.65,0.0,83.39,749.02,0.0,836.13
370,16.439999999999998,47.88,67.62,898.75,18.23,15.564999999999998,17.58,38.59,63.65,54.36,30.92,0.0,81.37,486.87,0.0,774.85
371,17.655,39.25,73.94,920.44,17.205,15.08,19.23,45.77,69.22,43.86,2.46,0.0,84.68,36.37,0.0,894.39
372,18.535,34.5,74.94,918.25,16.7,14.884999999999998,19.59,54.84,69.11,42.95,0.0,0.0,70.28,0.0,0.0,853.15
373,19.095,32.38,68.69,899.5,16.24,14.32,20.325,63.57,70.88,41.03,0.0,0.0,58.83,0.0,0.0,885.08
374,19.294999999999998,32.0,57.31,864.88,16.025,14.259999999999998,21.04,65.15,70.61,37.55,0.0,0.0,54.02,0.0,0.0,911.06
375,19.035,33.88,51.0,754.12,15.649999999999999,14.149999999999999,20.83,66.04,71.23,39.33,0.0,0.0,48.94,0.0,0.0,784.56
